Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
171010_Ip_Hela_ugi	899	726	7.8482	0.5585	161.85	50836	706540	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.754	10.18	10.18	14.04	13.55	0.2246	0	0.2246	0	0	0.3759	0.007937	2.112	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	900	727	7.8575	0.60571	173.13	54328	646170	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.761	10.17	10.17	14.04	13.55	0.2259	0	0.2259	0	0	0.3749	0.007937	2.117	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	901	728	7.8676	0.60061	173.68	52992	681260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.769	10.16	10.16	14.05	13.55	0.2272	0	0.2272	0	0	0.3738	0.007937	2.123	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	902	729	7.8776	0.81279	170.57	57563	640100	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.776	10.15	10.15	14.05	13.55	0.2285	0	0.2285	0	0	0.3727	0.007937	2.129	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	904	730	7.8911	0.77439	161.98	65831	716780	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.786	10.14	10.14	14.05	13.54	0.2303	0	0.2303	0	0	0.3713	0.007937	2.137	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	906	731	7.9041	0.5583	160.46	62383	620510	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.796	10.13	10.13	14.05	13.54	0.232	0	0.232	0	0	0.3699	0.007937	2.145	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	907	732	7.9134	1.2241	162.34	65832	791220	3	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.803	10.13	10.13	14.06	13.54	0.2332	0	0.2332	0	0	0.369	0.007937	2.151	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	911	733	7.9338	0.56989	169.08	53387	694600	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.819	10.11	10.11	14.06	13.54	0.2359	0	0.2359	0	0	0.3668	0.007937	2.164	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	912	734	7.9433	0.80721	168.4	60590	668960	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.826	10.11	10.11	14.06	13.54	0.2372	0	0.2372	0	0	0.3658	0.007937	2.17	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	914	735	7.9567	0.56969	172.3	56607	576970	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.826	10.09	10.09	14.09	13.56	0.2395	0	0.2395	0	0	0.3642	0.007759	2.13	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	915	736	7.9662	0.60579	173.31	49814	540830	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.819	10.07	10.07	14.12	13.59	0.2415	0	0.2415	0	0	0.3629	0.007508	2.069	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	916	737	7.9763	0.81582	176.74	47426	564130	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.812	10.04	10.04	14.15	13.61	0.2437	0	0.2437	0	0	0.3616	0.007241	2.002	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	918	738	7.9899	0.79039	182.19	40534	613820	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.803	10.01	10.01	14.2	13.65	0.2465	0	0.2465	0	0	0.3598	0.006881	1.912	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	920	739	8.0031	0.58399	177.83	36371	515280	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.794	9.986	9.986	14.24	13.69	0.2493	0	0.2493	0	0	0.3581	0.006532	1.824	NaN	NaN	NaN	NaN
