MZ	sumIntensity
953.941	1278
653.496	1278
884.56	1278
785.701	1278
587.242	1278
821.203	1278
687.714	1278
677.906	1278
734.194	1278
702.42	1278
736.728	1278
696.75	1278
640.812	1278
648.208	1278
707.874	1278
881.793	1278
538.691	1278
754.475	1278
805.753	1278
968.669	1277
1068.55	1277
738.78	1277
857.615	1277
762.223	1277
864.705	1277
868.221	1277
1502.256	1277
697.751	1277
1000.535	1277
941.268	1277
948.222	1277
738.635	1277
629.729	1277
779.604	1277
1439.397	1277
1000.697	1277
749.094	1277
1158.465	1277
810.717	1277
811.046	1277
858.773	1277
864.672	1277
805.654	1277
443.807	1277
724.242	1277
788.286	1277
636.514	1277
951.024	1277
753.685	1277
849.589	1277
884.339	1277
777.797	1277
814.656	1277
768.65	1277
849.34	1277
876.427	1277
598.248	1277
637.392	1277
998.329	1277
1036.135	1277
753.356	1277
858.25	1277
742.26	1277
763.799	1277
803.741	1277
537.303	1277
1029.065	1277
739.173	1277
963.633	1277
753.682	1277
876.828	1277
807.172	1277
821.748	1277
755.809	1277
823.767	1277
672.736	1277
729.727	1277
911.714	1277
802.771	1277
724.824	1277
723.728	1277
686.185	1277
599.82	1277
691.68	1277
730.807	1277
846.721	1277
816.71	1277
709.304	1277
952.832	1277
776.926	1277
735.324	1277
1022.796	1277
836.731	1277
586.442	1277
1119.594	1276
832.611	1276
737.291	1276
1074.635	1276
1019.991	1276
959.216	1276
889.667	1276
778.63	1276
1393.331	1276
921.267	1276
1059.296	1276
733.239	1276
1037.577	1276
698.743	1276
627.702	1276
769.458	1276
690.452	1276
852.465	1276
853.834	1276
775.037	1276
762.131	1276
712.682	1276
838.184	1276
898.12	1276
965.589	1276
870.517	1276
845.022	1276
700.784	1276
736.647	1276
798.754	1276
972.221	1276
779.089	1276
680.674	1276
740.821	1276
840.599	1276
713.253	1276
724.655	1276
1136.057	1276
746.799	1276
813.272	1276
825.624	1276
898.427	1276
827.515	1276
806.877	1276
827.092	1276
618.18	1276
713.414	1276
705.655	1276
600.31	1276
833.686	1276
670.283	1276
609.324	1276
768.169	1276
803.204	1276
887.329	1276
860.965	1276
1115.082	1276
898.343	1276
1517.689	1276
818.274	1276
637.781	1276
790.298	1276
825.711	1276
934.162	1276
710.71	1276
922.873	1276
599.853	1276
746.771	1276
615.287	1276
504.811	1276
546.772	1276
912.172	1276
675.268	1276
655.822	1276
624.629	1276
634.685	1276
967.718	1276
505.713	1275
841.264	1275
695.69	1275
792.04	1275
1041.497	1275
881.036	1275
629.27	1275
845.634	1275
762.697	1275
846.519	1275
834.242	1275
921.06	1275
788.358	1275
816.761	1275
814.058	1275
728.199	1275
747.186	1275
1099.661	1275
705.216	1275
723.167	1275
854.205	1275
551.242	1275
890.643	1275
602.724	1275
547.75	1275
720.745	1275
898.124	1275
969.079	1275
775.637	1275
659.825	1275
733.639	1275
622.785	1275
773.811	1275
911.801	1275
678.787	1275
629.324	1275
667.165	1275
569.767	1275
700.344	1275
796.704	1275
612.209	1275
618.313	1275
938.072	1275
732.13	1275
692.335	1275
745.962	1275
901.127	1275
652.226	1275
651.819	1275
799.211	1275
668.194	1275
1065.637	1275
667.692	1275
854.87	1275
833.247	1275
1123.617	1275
676.894	1275
853.164	1275
495.94	1275
536.792	1275
767.169	1275
540.235	1275
664.44	1275
578.41	1275
867.702	1274
575.769	1274
939.621	1274
805.683	1274
1245.59	1274
903.656	1274
931.617	1274
816.666	1274
820.164	1274
937.203	1274
1025.757	1274
907.559	1274
716.068	1274
872.237	1274
914.719	1274
1012.619	1274
746.229	1274
885.681	1274
740.689	1274
999.27	1274
885.085	1274
995.283	1274
638.189	1274
861.432	1274
840.14	1274
944.756	1274
594.304	1274
785.112	1274
923.085	1274
799.274	1274
820.142	1274
911.771	1274
949.123	1274
647.277	1274
955.594	1274
1089.95	1274
736.18	1274
894.777	1274
1020.749	1274
998.293	1274
746.677	1274
765.691	1274
1100.245	1274
719.165	1274
598.151	1274
1079.139	1274
746.981	1274
780.689	1274
796.157	1274
966.834	1274
1148.183	1274
689.688	1274
573.774	1274
604.676	1274
737.68	1274
1087.091	1274
594.782	1274
781.186	1274
654.823	1274
722.754	1274
781.287	1274
804.69	1274
822.147	1274
748.296	1274
748.734	1274
1119.829	1274
824.801	1274
744.8	1274
868.055	1274
642.827	1274
739.181	1274
740.752	1274
743.829	1274
667.254	1274
578.674	1274
721.644	1274
1208.064	1274
664.727	1274
698.667	1274
861.868	1274
851.14	1274
808.818	1274
788.846	1274
674.173	1274
702.129	1274
953.072	1274
782.695	1274
951.674	1274
720.464	1274
570.76	1274
682.31	1274
736.109	1274
840.677	1274
680.107	1274
504.356	1274
695.907	1274
755.35	1274
941.174	1274
739.81	1274
868.494	1274
712.335	1273
979.619	1273
745.481	1273
896.186	1273
992.961	1273
1291.517	1273
949.154	1273
714.249	1273
896.54	1273
975.218	1273
662.183	1273
1215.676	1273
1233.434	1273
995.617	1273
865.779	1273
668.183	1273
1052.33	1273
841.673	1273
778.664	1273
1035.154	1273
950.55	1273
1129.14	1273
912.117	1273
886.061	1273
1002.172	1273
870.709	1273
1376.453	1273
986.605	1273
867.746	1273
837.173	1273
674.345	1273
726.612	1273
861.188	1273
1063.647	1273
778.185	1273
1375.614	1273
1042.014	1273
715.676	1273
610.73	1273
646.292	1273
713.755	1273
609.248	1273
823.759	1273
732.306	1273
944.645	1273
837.081	1273
730.348	1273
822.752	1273
875.73	1273
1043.717	1273
919.765	1273
1172.596	1273
728.765	1273
649.724	1273
820.211	1273
677.253	1273
903.143	1273
652.863	1273
748.784	1273
739.279	1273
933.263	1273
448.86	1273
710.773	1273
743.797	1273
976.343	1273
824.876	1273
958.698	1273
1292.54	1272
688.262	1272
704.805	1272
930.763	1272
937.651	1272
668.201	1272
853.23	1272
774.15	1272
762.336	1272
1121.256	1272
902.106	1272
1032.108	1272
996.584	1272
818.785	1272
792.253	1272
894.631	1272
685.775	1272
1019.62	1272
831.111	1272
1278.95	1272
906.249	1272
824.052	1272
967.388	1272
865.129	1272
847.682	1272
989.671	1272
969.258	1272
717.756	1272
967.233	1272
930.61	1272
1105.833	1272
1308.967	1272
743.386	1272
884.684	1272
1289.964	1272
917.244	1272
573.283	1272
717.202	1272
853.121	1272
810.196	1272
799.277	1272
688.721	1272
1048.07	1272
761.318	1272
858.569	1272
1051.546	1272
922.622	1272
1107.669	1272
754.276	1272
1104.74	1272
848.779	1272
701.828	1272
596.713	1272
532.782	1272
629.715	1272
719.146	1272
917.621	1272
954.759	1272
676.321	1272
742.193	1272
689.262	1272
862.274	1272
922.555	1272
706.364	1272
766.836	1272
591.774	1272
721.84	1272
669.228	1272
864.745	1272
933.399	1272
658.797	1272
903.724	1272
914.378	1272
644.305	1272
672.779	1272
662.755	1272
642.674	1272
609.255	1272
911.632	1272
603.715	1272
624.787	1272
777.378	1272
644.375	1271
854.645	1271
737.584	1271
777.113	1271
1131.068	1271
742.346	1271
818.084	1271
713.774	1271
1200.209	1271
660.44	1271
715.658	1271
839.688	1271
862.07	1271
791.059	1271
1037.631	1271
994.694	1271
693.748	1271
758.788	1271
577.25	1271
542.778	1271
803.705	1271
533.765	1271
570.771	1271
904.457	1271
930.976	1271
771.025	1271
1017.136	1271
738.033	1271
806.146	1271
828.854	1271
880.864	1271
952.583	1271
934.156	1271
1033.554	1271
821.373	1271
686.902	1271
877.385	1271
940.558	1271
970.265	1271
1028.587	1271
976.082	1271
761.295	1271
883.775	1271
717.774	1271
681.918	1271
1150.802	1271
720.856	1271
615.74	1271
814.507	1271
882.192	1271
680.227	1271
773.1	1271
936.701	1271
1184.522	1271
735.257	1271
740.681	1271
818.137	1271
787.771	1271
809.588	1271
856.661	1271
585.382	1271
921.699	1271
933.939	1271
791.784	1271
930.023	1271
513.739	1271
789.698	1271
521.271	1271
807.83	1271
726.243	1271
700.903	1271
723.787	1271
508.314	1271
619.202	1271
646.697	1271
701.425	1270
615.691	1270
693.173	1270
779.121	1270
601.784	1270
852.274	1270
841.017	1270
913.605	1270
698.024	1270
915.527	1270
1100.547	1270
1012.069	1270
1066.406	1270
1013.548	1270
885.592	1270
803.172	1270
850.307	1270
1004.412	1270
1093.309	1270
828.631	1270
1039.835	1270
834.221	1270
812.109	1270
1032.307	1270
994.7	1270
877.059	1270
852.359	1270
904.134	1270
1033.603	1270
875.753	1270
981.393	1270
801.118	1270
928.046	1270
845.625	1270
972.252	1270
825.365	1270
915.659	1270
828.271	1270
806.711	1270
813.652	1270
860.123	1270
761.607	1270
428.29	1270
804.687	1270
638.362	1270
666.781	1270
716.694	1270
762.789	1270
863.455	1270
863.328	1270
618.848	1270
671.208	1270
869.835	1270
535.762	1270
772.719	1270
924.334	1270
678.768	1270
649.181	1270
775.237	1270
595.298	1270
872.845	1270
765.636	1270
634.722	1270
617.783	1270
901.774	1270
668.229	1270
876.63	1270
550.296	1270
790.756	1270
707.759	1270
735.766	1270
744.212	1270
683.827	1270
740.705	1270
760.793	1270
515.256	1270
674.137	1269
944.762	1269
609.186	1269
738.138	1269
1051.572	1269
836.862	1269
1500.033	1269
871.036	1269
1029.621	1269
864.062	1269
1093.008	1269
590.269	1269
730.246	1269
761.303	1269
745.644	1269
1250.005	1269
1240.88	1269
874.05	1269
983.492	1269
959.682	1269
708.773	1269
915.086	1269
995.986	1269
702.239	1269
749.161	1269
797.871	1269
979.154	1269
988.083	1269
890.905	1269
1016.727	1269
701.135	1269
768.705	1269
696.035	1269
941.701	1269
746.411	1269
1022.003	1269
951.104	1269
864.619	1269
1060.153	1269
898.055	1269
757.37	1269
840.7	1269
901.146	1269
938.676	1269
819.304	1269
753.705	1269
855.774	1269
799.253	1269
682.744	1269
957.799	1269
922.714	1269
785.276	1269
917.25	1269
747.182	1269
587.805	1269
891.754	1269
736.664	1269
887.692	1269
652.76	1269
818.216	1269
700.819	1269
830.213	1269
740.812	1269
640.758	1269
833.773	1269
754.721	1269
686.853	1269
584.349	1269
688.27	1269
585.819	1269
1052.273	1269
670.832	1269
675.71	1268
906.08	1268
938.066	1268
780.226	1268
949.072	1268
813.713	1268
1005.405	1268
1079.224	1268
850.613	1268
776.123	1268
799.679	1268
845.103	1268
898.215	1268
706.76	1268
773.684	1268
847.132	1268
1322.148	1268
761.686	1268
870.249	1268
819.634	1268
951.351	1268
827.74	1268
904.6	1268
971.976	1268
789.333	1268
891.207	1268
1013.591	1268
874.689	1268
893.165	1268
655.786	1268
809.874	1268
1185.727	1268
785.149	1268
921.595	1268
971.135	1268
776.739	1268
934.631	1268
847.255	1268
1277.457	1268
604.787	1268
1014.796	1268
978.667	1268
500.832	1268
727.732	1268
681.109	1268
877.641	1268
870.596	1268
538.229	1268
845.07	1268
571.3	1268
762.895	1268
731.371	1268
635.827	1268
703.173	1268
1087.265	1268
740.319	1268
859.257	1268
760.71	1268
595.275	1268
905.192	1268
654.676	1268
620.694	1268
851.615	1268
805.023	1268
818.669	1268
649.858	1268
742.275	1268
619.936	1268
748.708	1268
770.202	1268
878.858	1268
945.547	1268
704.523	1268
716.334	1268
560.658	1267
819.774	1267
921.395	1267
981.715	1267
616.67	1267
788.314	1267
846.237	1267
946.633	1267
876.663	1267
917.537	1267
971.29	1267
1057.635	1267
1080.333	1267
955.035	1267
832.043	1267
862.056	1267
893.569	1267
757.789	1267
1010.999	1267
1016.631	1267
832.818	1267
976.401	1267
744.794	1267
957.056	1267
1148.162	1267
646.254	1267
1063.596	1267
632.798	1267
760.253	1267
716.748	1267
866.133	1267
724.115	1267
664.826	1267
612.205	1267
756.691	1267
699.202	1267
689.154	1267
678.748	1267
840.341	1267
543.782	1267
729.165	1267
743.843	1267
732.266	1267
769.75	1267
709.19	1267
882.808	1267
610.301	1267
840.643	1267
646.277	1267
712.207	1267
748.89	1267
852.713	1267
675.852	1267
761.404	1267
614.305	1267
832.281	1267
834.615	1267
713.143	1267
800.206	1267
857.654	1267
686.295	1267
678.343	1267
708.856	1267
746.177	1267
851.784	1267
535.229	1267
1124.061	1266
557.762	1266
624.668	1266
832.515	1266
923.075	1266
764.147	1266
1015.353	1266
921.885	1266
761.9	1266
899.646	1266
728.144	1266
836.409	1266
730.072	1266
906.635	1266
781.436	1266
973.621	1266
759.118	1266
769.789	1266
871.678	1266
1016.083	1266
959.112	1266
786.449	1266
957.178	1266
1266.394	1266
761.113	1266
715.775	1266
668.746	1266
645.254	1266
688.282	1266
1019.211	1266
948.1	1266
788.655	1266
829.922	1266
968.656	1266
740.865	1266
480.713	1266
786.724	1266
593.34	1266
718.627	1266
663.732	1266
778.289	1266
799.746	1266
654.694	1266
867.565	1266
762.507	1266
692.826	1266
793.509	1266
839.619	1266
806.373	1266
849.677	1266
946.681	1266
608.75	1266
778.791	1266
710.692	1266
743.627	1266
694.741	1266
712.78	1266
770.311	1266
790.761	1266
720.823	1266
678.145	1266
705.16	1266
775.243	1266
687.229	1266
628.244	1266
533.425	1266
756.778	1266
655.746	1266
726.109	1266
808.238	1266
781.75	1266
746.11	1266
599.728	1266
791.628	1266
591.778	1266
766.498	1266
703.407	1266
576.746	1266
509.587	1266
627.568	1266
1059.735	1266
572.212	1266
1130.852	1266
778.129	1265
666.173	1265
873.109	1265
777.868	1265
1088.023	1265
689.162	1265
887.619	1265
772.236	1265
924.712	1265
823.641	1265
780.386	1265
791.206	1265
845.672	1265
1071.094	1265
935.192	1265
1006.034	1265
827.758	1265
834.264	1265
749.855	1265
733.731	1265
1094.39	1265
814.321	1265
593.352	1265
993.108	1265
570.749	1265
997.21	1265
608.789	1265
852.622	1265
888.194	1265
582.728	1265
573.771	1265
624.758	1265
970.109	1265
676.28	1265
916.019	1265
570.234	1265
1035.467	1265
1006.187	1265
747.203	1265
893.484	1265
823.69	1265
756.703	1265
856.652	1265
831.458	1265
975.041	1265
961.706	1265
465.813	1265
639.89	1265
741.698	1265
780.7	1265
811.685	1265
932.073	1265
934.109	1265
735.633	1265
583.328	1265
687.32	1265
701.846	1265
703.805	1265
834.213	1265
700.898	1265
842.239	1265
733.189	1265
719.891	1265
508.275	1265
797.454	1265
783.833	1265
634.903	1265
716.723	1265
541.743	1265
871.155	1265
590.808	1265
795.122	1265
814.736	1265
570.892	1265
681.668	1265
669.866	1265
652.218	1265
629.212	1265
666.839	1265
635.832	1265
981.225	1265
712.785	1265
681.676	1265
751.803	1265
813.437	1265
1312.836	1265
657.722	1265
650.173	1265
740.252	1265
832.706	1265
762.191	1265
686.156	1265
739.2	1265
1074.324	1265
1168.196	1265
492.727	1264
680.97	1264
903.338	1264
814.233	1264
907.17	1264
973.123	1264
845.591	1264
767.246	1264
810.481	1264
947.743	1264
680.753	1264
866.138	1264
1003.707	1264
900.609	1264
1061.017	1264
622.214	1264
789.085	1264
865.832	1264
977.623	1264
765.642	1264
947.552	1264
772.536	1264
795.213	1264
881.092	1264
629.709	1264
683.212	1264
867.578	1264
805.179	1264
908.652	1264
910.121	1264
982.596	1264
949.679	1264
933.025	1264
1154.758	1264
714.681	1264
802.022	1264
691.196	1264
808.713	1264
681.174	1264
917.576	1264
1238.17	1264
639.368	1264
1235.657	1264
783.544	1264
1159.938	1264
705.268	1264
757.449	1264
801.732	1264
826.841	1264
905.33	1264
735.248	1264
514.847	1264
671.405	1264
1107.933	1264
608.824	1264
798.052	1264
856.458	1264
625.666	1264
713.123	1264
667.795	1264
735.771	1264
991.79	1264
796.089	1264
691.836	1264
711.336	1264
769.656	1264
863.733	1264
818.132	1264
672.646	1264
842.759	1264
894.607	1264
716.754	1264
706.753	1264
615.244	1264
701.288	1264
1053.234	1264
799.671	1264
770.157	1264
756.653	1264
774.498	1264
755.381	1264
628.763	1264
688.365	1264
466.792	1263
901.117	1263
692.187	1263
722.309	1263
988.261	1263
735.119	1263
813.21	1263
925.204	1263
829.313	1263
815.754	1263
979.707	1263
1201.907	1263
859.686	1263
812.691	1263
1369.019	1263
834.761	1263
953.125	1263
824.271	1263
1061.457	1263
613.509	1263
657.813	1263
822.677	1263
775.17	1263
883.92	1263
877.202	1263
813.06	1263
863.652	1263
1102.6	1263
933.698	1263
962.168	1263
717.092	1263
951.637	1263
1134.792	1263
809.556	1263
779.151	1263
747.224	1263
829.707	1263
944.712	1263
825.002	1263
664.812	1263
790.089	1263
869.377	1263
754.228	1263
710.253	1263
1348.428	1263
955.29	1263
828.021	1263
747.252	1263
794.709	1263
1197.153	1263
728.879	1263
1021.555	1263
761.423	1263
858.814	1263
1057.822	1263
961.63	1263
935.355	1263
768.807	1263
850.677	1263
762.72	1263
866.168	1263
782.784	1263
773.106	1263
836.689	1263
706.223	1263
763.115	1263
609.246	1263
752.447	1263
764.693	1263
892.171	1263
707.833	1263
729.805	1263
829.665	1263
621.747	1263
961.508	1263
831.641	1263
852.361	1263
894.181	1263
827.792	1263
747.712	1263
709.668	1263
520.796	1263
850.718	1263
831.142	1263
842.135	1263
661.774	1263
776.83	1263
855.594	1263
768.2	1263
723.699	1263
1000.383	1262
851.66	1262
718.798	1262
719.783	1262
959.013	1262
503.882	1262
892.223	1262
925.576	1262
676.687	1262
1004.133	1262
1145.088	1262
808.337	1262
1016.628	1262
857.595	1262
876.586	1262
1115.579	1262
937.617	1262
872.803	1262
818.59	1262
990.595	1262
753.66	1262
908.337	1262
943.022	1262
1001	1262
990.297	1262
1058.957	1262
994.595	1262
1178.184	1262
816.853	1262
1181.588	1262
862.767	1262
987.719	1262
1055.991	1262
1047.894	1262
1208.314	1262
783.2	1262
798.998	1262
970.045	1262
936.265	1262
1058.721	1262
775.146	1262
831.622	1262
671.677	1262
866.743	1262
838.317	1262
804.745	1262
743.881	1262
835.771	1262
830.64	1262
719.776	1262
720.273	1262
630.726	1262
612.306	1262
686.317	1262
904.372	1262
606.282	1262
780.79	1262
718.669	1262
710.758	1262
851.678	1262
834.654	1262
761.812	1262
680.954	1262
770.795	1262
962.29	1262
758.515	1262
675.728	1262
671.987	1262
596.171	1262
796.975	1262
731.284	1262
543.275	1262
688.754	1262
700.814	1262
784.649	1262
849.122	1262
801.513	1262
588.791	1262
580.849	1262
618.14	1262
583.292	1262
770.2	1262
717.365	1262
747.674	1262
890.836	1262
543.642	1262
1321.987	1262
896.322	1262
828.26	1262
875.749	1262
894.705	1261
860.95	1261
1297.091	1261
739.197	1261
959.852	1261
752.292	1261
757.285	1261
900.797	1261
750.213	1261
761.784	1261
690.826	1261
785.092	1261
759.265	1261
1127.107	1261
773.198	1261
956.604	1261
946.594	1261
647.723	1261
910.228	1261
860.73	1261
685.302	1261
765.693	1261
812.739	1261
814.251	1261
857.592	1261
872.385	1261
575.812	1261
798.599	1261
987.676	1261
882.198	1261
779.904	1261
648.072	1261
760.098	1261
766.203	1261
913.164	1261
855.706	1261
625.757	1261
764.656	1261
836.733	1261
713.315	1261
697.264	1261
754.215	1261
859.778	1261
638.117	1261
620.841	1261
720.175	1261
836.639	1261
577.771	1261
723.301	1261
825.778	1261
742.769	1261
673.26	1261
907.816	1261
767.275	1261
640.804	1261
694.432	1261
844.966	1261
842.003	1261
663.806	1261
761.151	1261
875.769	1261
646.7	1261
984.476	1260
774.759	1260
1062.739	1260
752.341	1260
868.574	1260
672.689	1260
528.23	1260
959.18	1260
711.618	1260
879.259	1260
895.754	1260
952.108	1260
838.724	1260
930.65	1260
916.273	1260
939.004	1260
1088.289	1260
820.258	1260
882.975	1260
906.211	1260
831.627	1260
839.765	1260
936.752	1260
542.834	1260
748.768	1260
863.099	1260
739.249	1260
802.141	1260
885.213	1260
950.576	1260
461.818	1260
887.765	1260
1423.954	1260
681.626	1260
694.241	1260
795.683	1260
840.687	1260
998.606	1260
828.111	1260
1001.036	1260
749.119	1260
594.257	1260
945.443	1260
718.321	1260
643.152	1260
990.263	1260
832.817	1260
798.717	1260
588.376	1260
804.224	1260
1003.442	1260
786.27	1260
814.732	1260
808.766	1260
745.711	1260
947.807	1260
706.147	1260
536.199	1260
856.368	1260
635.165	1260
911.163	1260
898.521	1260
820.718	1260
643.76	1260
918.092	1260
620.775	1260
785.158	1260
816.622	1260
721.605	1260
687.797	1260
669.571	1260
903.61	1260
731.345	1260
744.393	1259
982.324	1259
934.215	1259
961.102	1259
943.06	1259
804.767	1259
914.146	1259
1076.256	1259
674.174	1259
996.976	1259
758.586	1259
909.654	1259
1001.397	1259
823.15	1259
883.207	1259
996.692	1259
953.422	1259
1459.383	1259
788.114	1259
847.028	1259
864.17	1259
1154.989	1259
1126.41	1259
757.178	1259
528.725	1259
653.208	1259
978.12	1259
599.207	1259
964.298	1259
879.63	1259
803.194	1259
741.533	1259
957.065	1259
743.106	1259
826.662	1259
839.724	1259
597.192	1259
867.128	1259
608.685	1259
768.426	1259
791.317	1259
805.716	1259
836.298	1259
897.741	1259
694.407	1259
801.461	1259
934.962	1259
772.217	1259
794.866	1259
827.711	1259
1087.693	1259
879.246	1259
742.091	1259
847.602	1259
859.642	1259
521.806	1259
879.17	1259
972.161	1259
718.295	1259
655.482	1259
865.732	1259
644.321	1259
815.798	1259
813.156	1259
624.783	1259
634.694	1259
865.606	1259
765.881	1259
671.798	1259
743.734	1259
983.875	1259
449.828	1259
863.501	1259
996.091	1259
